sid,genus,data_source,relative_abundance
NSCLC_LUM3_242_stool_baseline,Coprococcus,Derosa_NSCLC,2.15725
NSCLC_LUM3_242_stool_baseline,Desulfovibrio,Derosa_NSCLC,0.14912
NSCLC_LUM3_242_stool_baseline,Desulfovibrionaceae,Derosa_NSCLC,0.01285
NSCLC_LUM3_242_stool_baseline,Dorea,Derosa_NSCLC,0.07697
NSCLC_LUM3_242_stool_baseline,Drancourtella,Derosa_NSCLC,0.0322
NSCLC_LUM3_242_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.09983
NSCLC_LUM3_242_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.32019
NSCLC_LUM3_242_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.01211
NSCLC_LUM3_242_stool_baseline,Enorma,Derosa_NSCLC,0.01349
NSCLC_LUM3_242_stool_baseline,Enterocloster,Derosa_NSCLC,0.00672
NSCLC_LUM3_242_stool_baseline,Erysipelotrichaceae,Derosa_NSCLC,0.00816
NSCLC_LUM3_242_stool_baseline,Escherichia,Derosa_NSCLC,0.01177
NSCLC_LUM3_242_stool_baseline,Eubacteriaceae,Derosa_NSCLC,0.01559
NSCLC_LUM3_242_stool_baseline,Eubacterium,Derosa_NSCLC,3.2942
NSCLC_LUM3_242_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.53971
NSCLC_LUM3_242_stool_baseline,Faecalibacterium,Derosa_NSCLC,10.86572
NSCLC_LUM3_242_stool_baseline,Faecalicatena,Derosa_NSCLC,0.14951
NSCLC_LUM3_242_stool_baseline,Faecalitalea,Derosa_NSCLC,0.00364
NSCLC_LUM3_242_stool_baseline,Firmicutes,Derosa_NSCLC,0.23306
NSCLC_LUM3_242_stool_baseline,Flavonifractor,Derosa_NSCLC,0.09722
NSCLC_LUM3_242_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.74486
NSCLC_LUM3_242_stool_baseline,Gemmiger,Derosa_NSCLC,0.57119
NSCLC_LUM3_242_stool_baseline,Holdemania,Derosa_NSCLC,0.00347
NSCLC_LUM3_242_stool_baseline,Intestinibacillus,Derosa_NSCLC,0.00151
NSCLC_LUM3_242_stool_baseline,Intestinibacter,Derosa_NSCLC,0.03205
NSCLC_LUM3_242_stool_baseline,Intestinimonas,Derosa_NSCLC,0.10053
NSCLC_LUM3_242_stool_baseline,Lachnospira,Derosa_NSCLC,4.39998
NSCLC_LUM3_242_stool_baseline,Lachnospiraceae,Derosa_NSCLC,0.846
NSCLC_LUM3_242_stool_baseline,Lacrimispora,Derosa_NSCLC,0.20791
NSCLC_LUM3_242_stool_baseline,Lactococcus,Derosa_NSCLC,0.00027
NSCLC_LUM3_242_stool_baseline,Lentisphaeria,Derosa_NSCLC,0.06012
NSCLC_LUM3_242_stool_baseline,Massilimaliae,Derosa_NSCLC,0.00588
NSCLC_LUM3_242_stool_baseline,Massilioclostridium,Derosa_NSCLC,0.00283
NSCLC_LUM3_242_stool_baseline,Massilistercora,Derosa_NSCLC,0.01343
NSCLC_LUM3_242_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.0345
NSCLC_LUM3_242_stool_baseline,Methanobrevibacter,Derosa_NSCLC,0.10918
NSCLC_LUM3_242_stool_baseline,Methanomassiliicoccaceae,Derosa_NSCLC,1.00971
NSCLC_LUM3_242_stool_baseline,Microbacterium,Derosa_NSCLC,0.00502
NSCLC_LUM3_242_stool_baseline,OS,Derosa_NSCLC,18.573307
NSCLC_LUM3_242_stool_baseline,Odoribacter,Derosa_NSCLC,0.32171
NSCLC_LUM3_242_stool_baseline,Olsenella,Derosa_NSCLC,0.18074
NSCLC_LUM3_242_stool_baseline,Oscillibacter,Derosa_NSCLC,0.74127
NSCLC_LUM3_242_stool_baseline,Oscillospiraceae,Derosa_NSCLC,9e-05
NSCLC_LUM3_242_stool_baseline,Oxalobacter,Derosa_NSCLC,0.00945
NSCLC_LUM3_242_stool_baseline,Parabacteroides,Derosa_NSCLC,1.26983
NSCLC_LUM3_242_stool_baseline,Parasutterella,Derosa_NSCLC,0.019
NSCLC_LUM3_242_stool_baseline,Peptococcaceae,Derosa_NSCLC,0.29824
NSCLC_LUM3_242_stool_baseline,Phocaeicola,Derosa_NSCLC,5.80606
NSCLC_LUM3_242_stool_baseline,Prevotella,Derosa_NSCLC,0.03521
NSCLC_LUM3_242_stool_baseline,Rikenellaceae,Derosa_NSCLC,0.07287
NSCLC_LUM3_242_stool_baseline,Roseburia,Derosa_NSCLC,2.9658
NSCLC_LUM3_242_stool_baseline,Ruminococcaceae,Derosa_NSCLC,1.31197
NSCLC_LUM3_242_stool_baseline,Ruminococcus,Derosa_NSCLC,8.60181
NSCLC_LUM3_242_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.01511
NSCLC_LUM3_242_stool_baseline,Streptococcus,Derosa_NSCLC,0.00105
NSCLC_LUM3_242_stool_baseline,Sutterella,Derosa_NSCLC,0.98618
NSCLC_LUM3_242_stool_baseline,Tyzzerella,Derosa_NSCLC,0.00721
NSCLC_LUM3_248_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.05035
NSCLC_LUM3_248_stool_baseline,Agathobaculum,Derosa_NSCLC,0.12994
NSCLC_LUM3_248_stool_baseline,Akkermansia,Derosa_NSCLC,5.65032
NSCLC_LUM3_248_stool_baseline,Alistipes,Derosa_NSCLC,23.69282
NSCLC_LUM3_248_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.36992
NSCLC_LUM3_248_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.00352
NSCLC_LUM3_248_stool_baseline,Anaerostipes,Derosa_NSCLC,0.02166
NSCLC_LUM3_248_stool_baseline,Anaerotignum,Derosa_NSCLC,0.14988
NSCLC_LUM3_248_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.02637
NSCLC_LUM3_248_stool_baseline,Angelakisella,Derosa_NSCLC,0.00167
NSCLC_LUM3_248_stool_baseline,Bacteroides,Derosa_NSCLC,15.5733
NSCLC_LUM3_248_stool_baseline,Barnesiella,Derosa_NSCLC,1.45936
NSCLC_LUM3_248_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.61826
NSCLC_LUM3_248_stool_baseline,Bilophila,Derosa_NSCLC,0.37714
NSCLC_LUM3_248_stool_baseline,Blautia,Derosa_NSCLC,1.32537
NSCLC_LUM3_248_stool_baseline,Butyricimonas,Derosa_NSCLC,0.79032
NSCLC_LUM3_248_stool_baseline,Candidatus,Derosa_NSCLC,5.88249
NSCLC_LUM3_248_stool_baseline,Christensenella,Derosa_NSCLC,0.00055
NSCLC_LUM3_248_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.02792
NSCLC_LUM3_248_stool_baseline,Clostridia,Derosa_NSCLC,2.86426
NSCLC_LUM3_248_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.81626
NSCLC_LUM3_248_stool_baseline,Clostridiales,Derosa_NSCLC,0.64761
NSCLC_LUM3_248_stool_baseline,Clostridium,Derosa_NSCLC,2.1705
NSCLC_LUM3_248_stool_baseline,Collinsella,Derosa_NSCLC,0.16085
NSCLC_LUM3_248_stool_baseline,Coprobacter,Derosa_NSCLC,0.3722
NSCLC_LUM3_248_stool_baseline,Coprococcus,Derosa_NSCLC,0.49858
NSCLC_LUM3_248_stool_baseline,Death,Derosa_NSCLC,2.0
NSCLC_LUM3_248_stool_baseline,Desulfovibrio,Derosa_NSCLC,0.42795
NSCLC_LUM3_248_stool_baseline,Desulfovibrionaceae,Derosa_NSCLC,0.17673
NSCLC_LUM3_248_stool_baseline,Dialister,Derosa_NSCLC,3.5631
NSCLC_LUM3_248_stool_baseline,Dorea,Derosa_NSCLC,0.43499
NSCLC_LUM3_248_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.60108
NSCLC_LUM3_248_stool_baseline,Eggerthella,Derosa_NSCLC,0.02293
NSCLC_LUM3_248_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.1573
NSCLC_LUM3_248_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.14027
NSCLC_LUM3_248_stool_baseline,Enterocloster,Derosa_NSCLC,0.05316
NSCLC_LUM3_248_stool_baseline,Enteroscipio,Derosa_NSCLC,0.00038
NSCLC_LUM3_248_stool_baseline,Erysipelotrichaceae,Derosa_NSCLC,0.01496
NSCLC_LUM3_248_stool_baseline,Eubacterium,Derosa_NSCLC,6.1658
NSCLC_LUM3_248_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.01308
NSCLC_LUM3_248_stool_baseline,Faecalibacterium,Derosa_NSCLC,8.56376
NSCLC_LUM3_248_stool_baseline,Faecalicoccus,Derosa_NSCLC,0.0862
NSCLC_LUM3_248_stool_baseline,Firmicutes,Derosa_NSCLC,0.01583
NSCLC_LUM3_248_stool_baseline,Flavonifractor,Derosa_NSCLC,0.11332
NSCLC_LUM3_248_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.82107
NSCLC_LUM3_248_stool_baseline,Gemmiger,Derosa_NSCLC,0.14145
NSCLC_LUM3_248_stool_baseline,Gordonibacter,Derosa_NSCLC,0.03323
NSCLC_LUM3_248_stool_baseline,Harryflintia,Derosa_NSCLC,0.03038
NSCLC_LUM3_248_stool_baseline,Holdemania,Derosa_NSCLC,0.04592
NSCLC_LUM3_248_stool_baseline,Intestinimonas,Derosa_NSCLC,0.12921
NSCLC_LUM3_248_stool_baseline,Lachnoclostridium,Derosa_NSCLC,0.02287
NSCLC_LUM3_248_stool_baseline,Lachnospira,Derosa_NSCLC,1.88248
NSCLC_LUM3_248_stool_baseline,Lachnospiraceae,Derosa_NSCLC,0.34567
NSCLC_LUM3_248_stool_baseline,Lawsonibacter,Derosa_NSCLC,0.00567
NSCLC_LUM3_248_stool_baseline,Lentisphaeria,Derosa_NSCLC,0.07478
NSCLC_LUM3_248_stool_baseline,Massilioclostridium,Derosa_NSCLC,0.0023
NSCLC_LUM3_248_stool_baseline,Massilistercora,Derosa_NSCLC,0.00143
NSCLC_LUM3_248_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.01262
NSCLC_LUM3_248_stool_baseline,Methanobrevibacter,Derosa_NSCLC,0.05624
NSCLC_LUM3_248_stool_baseline,Monoglobus,Derosa_NSCLC,0.00611
NSCLC_LUM3_248_stool_baseline,OS,Derosa_NSCLC,83.563446
NSCLC_LUM3_248_stool_baseline,Odoribacter,Derosa_NSCLC,0.61046
NSCLC_LUM3_248_stool_baseline,Oscillibacter,Derosa_NSCLC,0.17715
NSCLC_LUM3_248_stool_baseline,Oscillospiraceae,Derosa_NSCLC,0.00355
NSCLC_LUM3_248_stool_baseline,Parabacteroides,Derosa_NSCLC,2.59866
NSCLC_LUM3_248_stool_baseline,Paraprevotella,Derosa_NSCLC,1.20898
NSCLC_LUM3_248_stool_baseline,Parasutterella,Derosa_NSCLC,0.08393
NSCLC_LUM3_248_stool_baseline,Peptococcaceae,Derosa_NSCLC,0.03257
NSCLC_LUM3_248_stool_baseline,Phocaeicola,Derosa_NSCLC,7.13115
NSCLC_LUM3_248_stool_baseline,Phocea,Derosa_NSCLC,0.0077
NSCLC_LUM3_248_stool_baseline,Pseudoflavonifractor,Derosa_NSCLC,0.02034
NSCLC_LUM3_248_stool_baseline,Roseburia,Derosa_NSCLC,2.09563
NSCLC_LUM3_248_stool_baseline,Ruminococcaceae,Derosa_NSCLC,1.16468
NSCLC_LUM3_248_stool_baseline,Ruminococcus,Derosa_NSCLC,5.61429
NSCLC_LUM3_248_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.08129
NSCLC_LUM3_248_stool_baseline,Streptococcus,Derosa_NSCLC,0.04829
NSCLC_LUM3_248_stool_baseline,Sutterella,Derosa_NSCLC,0.69852
NSCLC_LUM3_248_stool_baseline,Victivallis,Derosa_NSCLC,0.14469
NSCLC_LUM3_250_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.00146
NSCLC_LUM3_250_stool_baseline,Agathobaculum,Derosa_NSCLC,0.01715
NSCLC_LUM3_250_stool_baseline,Akkermansia,Derosa_NSCLC,0.14607
NSCLC_LUM3_250_stool_baseline,Alistipes,Derosa_NSCLC,3.39552
NSCLC_LUM3_250_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.16973
NSCLC_LUM3_250_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.03026
NSCLC_LUM3_250_stool_baseline,Anaerosacchariphilus,Derosa_NSCLC,0.00297
NSCLC_LUM3_250_stool_baseline,Anaerostipes,Derosa_NSCLC,0.03648
NSCLC_LUM3_250_stool_baseline,Anaerotignum,Derosa_NSCLC,0.14542
NSCLC_LUM3_250_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.01212
NSCLC_LUM3_250_stool_baseline,Angelakisella,Derosa_NSCLC,0.00153
NSCLC_LUM3_250_stool_baseline,Bacteroidaceae,Derosa_NSCLC,0.11041
NSCLC_LUM3_250_stool_baseline,Bacteroides,Derosa_NSCLC,8.98431
NSCLC_LUM3_250_stool_baseline,Barnesiella,Derosa_NSCLC,3.26381
NSCLC_LUM3_250_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.63239
NSCLC_LUM3_250_stool_baseline,Bilophila,Derosa_NSCLC,0.44935
NSCLC_LUM3_250_stool_baseline,Blautia,Derosa_NSCLC,0.29599
NSCLC_LUM3_250_stool_baseline,Butyricicoccus,Derosa_NSCLC,0.02589
NSCLC_LUM3_250_stool_baseline,Butyricimonas,Derosa_NSCLC,0.11943
NSCLC_LUM3_250_stool_baseline,Candidatus,Derosa_NSCLC,0.73555
NSCLC_LUM3_250_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.02247
NSCLC_LUM3_250_stool_baseline,Clostridia,Derosa_NSCLC,17.44031
NSCLC_LUM3_250_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.16302
NSCLC_LUM3_250_stool_baseline,Clostridiales,Derosa_NSCLC,0.22626
NSCLC_LUM3_250_stool_baseline,Clostridium,Derosa_NSCLC,2.76209
NSCLC_LUM3_250_stool_baseline,Collinsella,Derosa_NSCLC,0.15456
NSCLC_LUM3_250_stool_baseline,Coprococcus,Derosa_NSCLC,0.11143
NSCLC_LUM3_250_stool_baseline,Death,Derosa_NSCLC,1.0
NSCLC_LUM3_250_stool_baseline,Dorea,Derosa_NSCLC,0.18959
NSCLC_LUM3_250_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.27909
NSCLC_LUM3_250_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.03395
NSCLC_LUM3_250_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.00406
NSCLC_LUM3_250_stool_baseline,Enterocloster,Derosa_NSCLC,0.01281
NSCLC_LUM3_250_stool_baseline,Erysipelotrichaceae,Derosa_NSCLC,0.00538
NSCLC_LUM3_250_stool_baseline,Escherichia,Derosa_NSCLC,0.01381
NSCLC_LUM3_250_stool_baseline,Eubacteriaceae,Derosa_NSCLC,0.00365
NSCLC_LUM3_250_stool_baseline,Eubacterium,Derosa_NSCLC,0.25839
NSCLC_LUM3_250_stool_baseline,Evtepia,Derosa_NSCLC,0.03971
NSCLC_LUM3_250_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.07014
NSCLC_LUM3_250_stool_baseline,Faecalibacterium,Derosa_NSCLC,1.73637
NSCLC_LUM3_250_stool_baseline,Faecalicatena,Derosa_NSCLC,0.14878
NSCLC_LUM3_250_stool_baseline,Firmicutes,Derosa_NSCLC,0.15048
NSCLC_LUM3_250_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.32686
NSCLC_LUM3_250_stool_baseline,Gemmiger,Derosa_NSCLC,1.56204
NSCLC_LUM3_250_stool_baseline,Harryflintia,Derosa_NSCLC,0.0032
NSCLC_LUM3_250_stool_baseline,Holdemanella,Derosa_NSCLC,0.5436
NSCLC_LUM3_250_stool_baseline,Holdemania,Derosa_NSCLC,0.01149
NSCLC_LUM3_250_stool_baseline,Intestinimonas,Derosa_NSCLC,0.11647
NSCLC_LUM3_250_stool_baseline,Lachnospira,Derosa_NSCLC,2.58142
NSCLC_LUM3_250_stool_baseline,Lachnospiraceae,Derosa_NSCLC,4.32635
NSCLC_LUM3_250_stool_baseline,Lacrimispora,Derosa_NSCLC,0.17686
NSCLC_LUM3_250_stool_baseline,Lawsonibacter,Derosa_NSCLC,0.0063
NSCLC_LUM3_250_stool_baseline,Lentisphaeria,Derosa_NSCLC,0.01581
NSCLC_LUM3_250_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.00537
NSCLC_LUM3_250_stool_baseline,Mesosutterella,Derosa_NSCLC,0.03372
NSCLC_LUM3_250_stool_baseline,Methanobrevibacter,Derosa_NSCLC,0.10337
NSCLC_LUM3_250_stool_baseline,Neglecta,Derosa_NSCLC,0.00679
NSCLC_LUM3_250_stool_baseline,OS,Derosa_NSCLC,5.621302
NSCLC_LUM3_250_stool_baseline,Odoribacter,Derosa_NSCLC,2.96126
NSCLC_LUM3_250_stool_baseline,Oscillibacter,Derosa_NSCLC,1.02001
NSCLC_LUM3_250_stool_baseline,Parabacteroides,Derosa_NSCLC,3.02784
NSCLC_LUM3_250_stool_baseline,Paraprevotella,Derosa_NSCLC,1.7333
NSCLC_LUM3_250_stool_baseline,Parasutterella,Derosa_NSCLC,1.29454
NSCLC_LUM3_250_stool_baseline,Peptococcaceae,Derosa_NSCLC,0.00018
NSCLC_LUM3_250_stool_baseline,Phascolarctobacterium,Derosa_NSCLC,1.05387
NSCLC_LUM3_250_stool_baseline,Phocaeicola,Derosa_NSCLC,3.0451
NSCLC_LUM3_250_stool_baseline,Phocea,Derosa_NSCLC,0.00751
NSCLC_LUM3_250_stool_baseline,Rikenellaceae,Derosa_NSCLC,1.01899
NSCLC_LUM3_250_stool_baseline,Romboutsia,Derosa_NSCLC,0.00656
NSCLC_LUM3_250_stool_baseline,Roseburia,Derosa_NSCLC,8.28476
NSCLC_LUM3_250_stool_baseline,Ruminococcaceae,Derosa_NSCLC,3.30544
NSCLC_LUM3_250_stool_baseline,Ruminococcus,Derosa_NSCLC,2.64334
NSCLC_LUM3_250_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.03783
NSCLC_LUM3_250_stool_baseline,Sanguibacteroides,Derosa_NSCLC,0.03527
NSCLC_LUM3_250_stool_baseline,Senegalimassilia,Derosa_NSCLC,0.00506
NSCLC_LUM3_250_stool_baseline,Slackia,Derosa_NSCLC,0.00409
NSCLC_LUM3_250_stool_baseline,Streptococcus,Derosa_NSCLC,0.01985
NSCLC_LUM3_250_stool_baseline,Victivallis,Derosa_NSCLC,0.02276
NSCLC_LUM3_251_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.04096
NSCLC_LUM3_251_stool_baseline,Akkermansia,Derosa_NSCLC,0.123
NSCLC_LUM3_251_stool_baseline,Alistipes,Derosa_NSCLC,3.82358
NSCLC_LUM3_251_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.19293
NSCLC_LUM3_251_stool_baseline,Anaerostipes,Derosa_NSCLC,0.38361
NSCLC_LUM3_251_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.00828
NSCLC_LUM3_251_stool_baseline,Bacteroides,Derosa_NSCLC,24.4396
NSCLC_LUM3_251_stool_baseline,Bifidobacterium,Derosa_NSCLC,1.17305
NSCLC_LUM3_251_stool_baseline,Bilophila,Derosa_NSCLC,0.57721
NSCLC_LUM3_251_stool_baseline,Blautia,Derosa_NSCLC,0.84314
NSCLC_LUM3_251_stool_baseline,Butyricimonas,Derosa_NSCLC,0.94739
NSCLC_LUM3_251_stool_baseline,Candidatus,Derosa_NSCLC,0.11799
NSCLC_LUM3_251_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.02882
NSCLC_LUM3_251_stool_baseline,Clostridia,Derosa_NSCLC,0.38349
NSCLC_LUM3_251_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.1093
NSCLC_LUM3_251_stool_baseline,Clostridiales,Derosa_NSCLC,0.63064
NSCLC_LUM3_251_stool_baseline,Clostridium,Derosa_NSCLC,2.01885
NSCLC_LUM3_251_stool_baseline,Collinsella,Derosa_NSCLC,0.72276
NSCLC_LUM3_251_stool_baseline,Coprobacillus,Derosa_NSCLC,0.05426
NSCLC_LUM3_251_stool_baseline,Coprobacter,Derosa_NSCLC,0.94528
NSCLC_LUM3_251_stool_baseline,Dialister,Derosa_NSCLC,2.22064
NSCLC_LUM3_251_stool_baseline,Dorea,Derosa_NSCLC,0.64835
NSCLC_LUM3_251_stool_baseline,Dysosmobacter,Derosa_NSCLC,1.22667
NSCLC_LUM3_251_stool_baseline,Eggerthella,Derosa_NSCLC,0.0537
NSCLC_LUM3_251_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.02902
NSCLC_LUM3_251_stool_baseline,Enterocloster,Derosa_NSCLC,0.13147
NSCLC_LUM3_251_stool_baseline,Erysipelatoclostridium,Derosa_NSCLC,0.00284
NSCLC_LUM3_251_stool_baseline,Escherichia,Derosa_NSCLC,0.1904
NSCLC_LUM3_251_stool_baseline,Eubacterium,Derosa_NSCLC,0.53283
NSCLC_LUM3_251_stool_baseline,Evtepia,Derosa_NSCLC,0.10554
NSCLC_LUM3_251_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.48192
NSCLC_LUM3_251_stool_baseline,Faecalibacterium,Derosa_NSCLC,3.39091
NSCLC_LUM3_251_stool_baseline,Faecalicatena,Derosa_NSCLC,9e-05
NSCLC_LUM3_251_stool_baseline,Firmicutes,Derosa_NSCLC,0.32692
NSCLC_LUM3_251_stool_baseline,Flavonifractor,Derosa_NSCLC,0.94477
NSCLC_LUM3_251_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.46432
NSCLC_LUM3_251_stool_baseline,Gemmiger,Derosa_NSCLC,1.12386
NSCLC_LUM3_251_stool_baseline,Gordonibacter,Derosa_NSCLC,0.00649
NSCLC_LUM3_251_stool_baseline,Holdemania,Derosa_NSCLC,0.08318
NSCLC_LUM3_251_stool_baseline,Hungatella,Derosa_NSCLC,0.02222
NSCLC_LUM3_251_stool_baseline,Hydrogeniiclostidium,Derosa_NSCLC,0.01448
NSCLC_LUM3_251_stool_baseline,Intestinibacter,Derosa_NSCLC,0.01314
NSCLC_LUM3_251_stool_baseline,Intestinimonas,Derosa_NSCLC,0.03297
NSCLC_LUM3_251_stool_baseline,Klebsiella,Derosa_NSCLC,0.28592
NSCLC_LUM3_251_stool_baseline,Lachnospira,Derosa_NSCLC,1.24166
NSCLC_LUM3_251_stool_baseline,Lachnospiraceae,Derosa_NSCLC,0.0064
NSCLC_LUM3_251_stool_baseline,Lacrimispora,Derosa_NSCLC,0.05688
NSCLC_LUM3_251_stool_baseline,Lactobacillus,Derosa_NSCLC,0.20232
NSCLC_LUM3_251_stool_baseline,Longicatena,Derosa_NSCLC,0.00461
NSCLC_LUM3_251_stool_baseline,OS,Derosa_NSCLC,21.761999
NSCLC_LUM3_251_stool_baseline,Odoribacter,Derosa_NSCLC,1.87667
NSCLC_LUM3_251_stool_baseline,Parabacteroides,Derosa_NSCLC,3.81367
NSCLC_LUM3_251_stool_baseline,Phocaeicola,Derosa_NSCLC,30.27232
NSCLC_LUM3_251_stool_baseline,Phocea,Derosa_NSCLC,0.02526
NSCLC_LUM3_251_stool_baseline,Prevotella,Derosa_NSCLC,0.00642
NSCLC_LUM3_251_stool_baseline,Roseburia,Derosa_NSCLC,3.95892
NSCLC_LUM3_251_stool_baseline,Ruminococcaceae,Derosa_NSCLC,0.63628
NSCLC_LUM3_251_stool_baseline,Ruminococcus,Derosa_NSCLC,2.43909
NSCLC_LUM3_251_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.06959
NSCLC_LUM3_251_stool_baseline,Sellimonas,Derosa_NSCLC,0.00018
NSCLC_LUM3_251_stool_baseline,Streptococcus,Derosa_NSCLC,0.20169
NSCLC_LUM3_251_stool_baseline,Sutterella,Derosa_NSCLC,3.80734
NSCLC_LUM3_255_stool_baseline,Actinomyces,Derosa_NSCLC,0.01997
NSCLC_LUM3_255_stool_baseline,Anaerostipes,Derosa_NSCLC,0.17647
NSCLC_LUM3_255_stool_baseline,Bacteroides,Derosa_NSCLC,26.58761
NSCLC_LUM3_255_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.62153
NSCLC_LUM3_255_stool_baseline,Blautia,Derosa_NSCLC,1.9242
NSCLC_LUM3_255_stool_baseline,Candidatus,Derosa_NSCLC,0.04052
NSCLC_LUM3_255_stool_baseline,Clostridia,Derosa_NSCLC,0.01225
NSCLC_LUM3_255_stool_baseline,Clostridium,Derosa_NSCLC,2.13617
NSCLC_LUM3_255_stool_baseline,Death,Derosa_NSCLC,1.0
NSCLC_LUM3_255_stool_baseline,Dialister,Derosa_NSCLC,4.12132
NSCLC_LUM3_255_stool_baseline,Eggerthella,Derosa_NSCLC,0.15321
NSCLC_LUM3_255_stool_baseline,Enterocloster,Derosa_NSCLC,1.87511
NSCLC_LUM3_255_stool_baseline,Erysipelatoclostridium,Derosa_NSCLC,0.58982
NSCLC_LUM3_255_stool_baseline,Escherichia,Derosa_NSCLC,0.91608
NSCLC_LUM3_255_stool_baseline,Faecalimonas,Derosa_NSCLC,0.48644
NSCLC_LUM3_255_stool_baseline,Flavonifractor,Derosa_NSCLC,1.54405
NSCLC_LUM3_255_stool_baseline,Fusobacterium,Derosa_NSCLC,0.02431
NSCLC_LUM3_255_stool_baseline,Hungatella,Derosa_NSCLC,0.00186
NSCLC_LUM3_255_stool_baseline,Intestinibacter,Derosa_NSCLC,0.11809
NSCLC_LUM3_255_stool_baseline,Megasphaera,Derosa_NSCLC,0.00423
NSCLC_LUM3_255_stool_baseline,Mogibacterium,Derosa_NSCLC,0.00102
NSCLC_LUM3_255_stool_baseline,OS,Derosa_NSCLC,4.306377
NSCLC_LUM3_255_stool_baseline,Parabacteroides,Derosa_NSCLC,8.20876
NSCLC_LUM3_255_stool_baseline,Phocaeicola,Derosa_NSCLC,43.55179
NSCLC_LUM3_255_stool_baseline,Prevotella,Derosa_NSCLC,0.13044
NSCLC_LUM3_255_stool_baseline,Ruminococcus,Derosa_NSCLC,1.46253
NSCLC_LUM3_255_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.07744
NSCLC_LUM3_255_stool_baseline,Solobacterium,Derosa_NSCLC,0.00837
NSCLC_LUM3_255_stool_baseline,Streptococcus,Derosa_NSCLC,0.28974
NSCLC_LUM3_255_stool_baseline,Tyzzerella,Derosa_NSCLC,1.36354
NSCLC_LUM3_255_stool_baseline,Veillonella,Derosa_NSCLC,0.43224
NSCLC_LUM3_260_stool_baseline,Agathobaculum,Derosa_NSCLC,0.05821
NSCLC_LUM3_260_stool_baseline,Akkermansia,Derosa_NSCLC,4.41536
NSCLC_LUM3_260_stool_baseline,Alistipes,Derosa_NSCLC,1.09081
NSCLC_LUM3_260_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.09245
NSCLC_LUM3_260_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.10748
NSCLC_LUM3_260_stool_baseline,Anaerostipes,Derosa_NSCLC,0.18831
NSCLC_LUM3_260_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.01379
NSCLC_LUM3_260_stool_baseline,Angelakisella,Derosa_NSCLC,0.01591
NSCLC_LUM3_260_stool_baseline,Bacteroides,Derosa_NSCLC,60.23119
NSCLC_LUM3_260_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.26914
NSCLC_LUM3_260_stool_baseline,Bilophila,Derosa_NSCLC,0.29611
NSCLC_LUM3_260_stool_baseline,Blautia,Derosa_NSCLC,0.74093
NSCLC_LUM3_260_stool_baseline,Butyricimonas,Derosa_NSCLC,0.91395
